12.92953093,-77.58017063,30,12.94650176,-77.58003116,6,6,11,42,2,FALSE,TRUE,FALSE,11.026542
12.94650176,-77.58003116,30,12.96679624,-77.57457018,6,7,12,2,4,FALSE,TRUE,FALSE,10.208425
12.96679624,-77.57457018,30,12.97566213,-77.57286429,6,8,6,50,3,FALSE,TRUE,FALSE,4.570571
,,,,,,,,,,,,,2.571903
,,,,,,,,,,,,,2.982598
,,,,,,,,,,,,,4.570571
,,,,,,,,,,,,,14.568124
,,,,,,,,,,,,,6.789488
,,,,,,,,,,,,,5.694838
,,,,,,,,,,,,,4.548886
